date,location,river,basin,latitude,longitude,elevation_m,DHM Station ,precipitation_mm,soil_moisture_0_100cm_m3m3,rain_mm,temperature_mean_c,dew_point_mean_c,precipitation_hours,relative_humidity_mean_pct,wind_speed_max_kmh,wind_gusts_max_kmh,wind_direction_dominant_deg,river_discharge_m3s
18-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.316,0,30.3,20.3,0,58,11.1,33.8,150,0.19
18-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,6,0.322,6,28.7,22.6,5,72,9.8,17.3,349,2.62
18-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,4.5,0.36,4.5,22.6,18.1,8,77,10.1,31,295,0.66
18-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.247,0,31.7,19.7,0,50,13.3,32,91,10.89
18-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3,0.391,3,21,13.2,9,63,7.8,44.6,217,1.22
19-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.4,0.274,2.4,25.5,20.1,5,73,9.9,33.5,227,2.31
19-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.5,0.296,1.5,30,23.5,6,69,16.1,36,116,10.75
19-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.2,0.296,0.2,32.2,23.2,2,60,17.8,36.7,122,0.03
19-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.4,0,28,17.6,0,56,10.5,33.1,143,12.46
19-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.2,0.277,0.2,28.9,23.5,2,74,12.5,32.4,123,0.78
19-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.9,0.31,0.9,30.7,22.5,5,64,10.6,32.4,207,0.19
19-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,4.6,0.321,4.6,29,23.7,8,74,6.7,23,315,2.53
19-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.8,0.355,3.8,23.4,19.6,10,81,6.6,20.5,303,0.44
19-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,1.1,0.259,1.1,31.3,23.3,5,64,14.7,37.4,108,9.99
19-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.3,0.387,2.3,21.3,13.1,14,63,10.1,48.6,204,1.19
20-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,4.8,0.272,4.8,24.5,20.7,10,80,7.3,26.6,256,2.28
20-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.7,0.296,1.7,30,23.9,4,70,11.4,28.1,68,11.13
20-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.296,0,33,23.6,0,60,10.8,26.3,151,0.03
20-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.4,0,29,13.7,0,42,11.7,42.1,207,11.97
20-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.4,0.277,1.4,28.8,23.5,9,74,7.8,23.4,33,0.87
20-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.305,0,31.2,23.5,0,66,11.1,40,222,0.19
20-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,2.8,0.323,2.8,28.2,23.9,8,79,7.6,22.3,297,2.37
20-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,5.7,0.352,5.7,22.6,20.1,15,86,6.4,21.6,282,0.37
20-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.1,0.263,0.1,31.9,23.9,1,64,12.8,33.8,259,9.02
20-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.1,0.387,2.1,21.4,14.3,12,67,10.7,51.1,212,1.22
21-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.6,0.265,2.6,24.5,21.2,9,83,9.2,32.4,199,2.28
21-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,5.2,0.292,5.2,29.3,24.3,8,75,16.7,35.6,114,10.97
21-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.288,0,33.6,23.1,0,57,12.3,27,142,0.03
21-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.394,0,28.8,15.1,0,49,13,42.1,141,11.85
21-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,5.2,0.281,5.2,27.9,24.9,13,85,9.6,30.6,99,0.81
21-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.305,0,31.8,22.7,0,62,10.1,32,208,0.19
21-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,4.1,0.321,4.1,28.4,24.3,11,80,6.8,17.6,44,2.31
21-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,6.1,0.352,6.1,22.6,20.3,14,88,5.7,20.9,212,0.85
21-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.262,0,32.8,23.2,0,58,11.8,29.2,123,8.23
21-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.7,0.384,2.7,21.4,14.3,12,68,10.7,53.3,209,1.22
22-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.3,0.269,3.3,24.3,20.8,7,83,9.4,33.1,173,2.28
22-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,3.6,0.294,3.6,29.3,24.4,8,76,14,32,103,10.72
22-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.294,0,32.5,23.8,0,61,14.6,32,139,0.03
22-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,3,0.395,3,26.8,16.7,5,59,11.4,30.2,67,11.68
22-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,3.1,0.278,3.1,28.3,24.2,11,80,8.6,25.2,58,0.78
22-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.308,0,30.9,23.4,0,67,9.5,32.8,233,0.19
22-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,4,0.315,4,28.2,24.2,13,81,7.1,18,323,2.22
22-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.6,0.346,3.6,22.9,20.1,16,85,7.1,22.7,299,1.28
22-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.265,0,31.9,23.8,0,63,12.5,30.6,119,7.65
22-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3.9,0.382,3.9,21.7,14.6,15,68,10.9,56.2,215,1.19
23-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.9,0.267,0.9,25.4,18.4,3,69,9.8,32.4,233,2.25
23-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.2,0.293,1.2,30.2,23.2,2,67,13.1,31.7,299,10.75
23-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.299,0,32.2,19.2,0,48,18.5,38.9,269,0.03
23-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.399,0,26.9,12.6,0,47,10.2,34.9,345,11.47
23-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,4,0.278,4,27.8,23.7,14,80,11,29.2,49,0.78
23-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.4,0.316,0.4,30.9,19.3,2,54,14.9,45.7,280,0.19
23-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.32,0,28,22.9,0,76,11.3,26.3,359,2.22
23-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,2.2,0.341,2.2,22.6,18.1,10,78,9.2,33.5,301,0.75
23-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.268,0,31.6,19.2,0,50,19.5,47.2,305,7.63
23-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1,0.382,1,21.2,14.2,8,67,10.1,52.6,220,1.22
24-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.8,0.27,3.8,23.9,18.4,8,73,10.6,36.7,176,2.28
24-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.9,0.294,0.9,29.9,22.7,1,67,14.5,32.8,108,10.78
24-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.302,0,31.5,18.1,0,47,11.9,27.4,150,0.03
24-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.1,0.404,0.1,26.9,13.1,1,48,9.9,38.2,122,11.47
24-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.4,0.275,1.4,27.8,22.4,7,74,10.7,28.1,71,0.78
24-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.313,0,30.2,18.8,0,54,12.2,37.1,162,0.19
24-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,3.7,0.318,3.7,28,21.4,5,69,18.8,36,2,2.16
24-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,4.1,0.337,4.1,22.4,17.9,13,77,9.5,27,251,0.31
24-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.265,0,30.9,18.2,0,48,12.4,32,78,7.34
24-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.3,0.381,2.3,20.4,14,10,69,8.5,44.3,216,1.25
25-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,10.1,0.277,10.1,23.8,19,17,77,8.2,31,192,2.18
25-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.3,0.293,1.3,28.8,22.6,3,72,15,30.6,107,10.72
25-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.295,0,32.4,20.5,0,51,17.3,31.7,136,0.03
25-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.414,0,26.5,12.8,0,48,8.5,33.1,40,11.22
25-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.9,0.272,0.9,27.2,22,2,75,13.1,32.8,106,0.75
25-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.305,0,30.1,19.7,0,58,8.8,29.2,24,0.19
25-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,3,0.322,3,26.5,21.7,7,78,14,24.5,5,2.13
25-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,9.6,0.342,9.6,21.3,17.7,18,82,9.4,29.9,204,0.41
25-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.1,0.262,0.1,32,21,1,54,12.9,32.8,91,6.96
25-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,11.7,0.38,11.7,20,15.3,16,76,9.7,48.2,216,1.22
26-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.9,0.274,1.9,23.7,17.7,5,74,10.6,36.4,214,2.16
26-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.5,0.29,0.5,28.4,21.5,3,68,16.8,33.1,119,10.72
26-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.29,0,31.2,20.1,0,53,18,38.9,130,0.03
26-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.417,0,25.9,12.3,0,47,14.5,45.7,103,11.13
26-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,10.5,0.271,10.5,26.3,21.8,11,77,13,33.1,92,0.87
26-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.306,0,29.2,20,0,61,10.2,34.2,175,0.19
26-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,11,0.325,11,26.3,21.1,10,76,14.7,28.1,343,2.06
26-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,6.9,0.347,6.9,21.7,16.6,12,77,10.9,34.6,243,2.18
26-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.26,0,30.3,20.5,0,57,12.9,32.8,118,6.62
26-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1.2,0.377,1.2,19.6,12.6,9,66,8.1,46.4,234,1.25
27-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,11.9,0.268,11.9,22.3,18.6,13,83,14.1,43.6,214,2.16
27-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,8,0.289,8,26.9,21.5,13,73,19,41.4,118,10.89
27-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.284,0,31,19.9,0,53,18.9,35.3,128,0.03
27-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.412,0,26.9,14.5,0,53,12.5,41,150,11.11
27-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,4,0.268,4,25.5,22.7,11,85,12,31,72,0.85
27-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.304,0,29.7,20.9,0,61,12.1,36,183,0.19
27-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,6.9,0.329,6.9,26.8,21.2,8,73,6.4,19.1,25,2.03
27-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,5.1,0.346,5.1,20.8,17.3,11,82,7.5,25.6,156,1.5
27-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.252,0,30,20.7,0,58,14.9,36.7,120,6.16
27-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3.4,0.377,3.4,19.4,13.2,9,70,8.8,47.5,218,1.31
28-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,11.8,0.265,11.8,22.7,18.7,17,80,5.8,24.5,49,2.09
28-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,3,0.288,3,28,21.3,7,68,17.5,34.2,117,10.83
28-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,1.1,0.282,1.1,29.9,20.3,5,58,20.9,43.2,115,0.03
28-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,22.3,0.415,22.3,25.3,18.2,12,68,12.9,36.7,50,10.97
28-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.8,0.264,0.8,26.6,21.7,4,77,13.2,35.6,80,0.81
28-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,20.5,0.302,20.5,27.8,21.8,11,74,13,43.2,28,0.16
28-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,23.5,0.322,23.5,27.2,20.9,8,71,9.8,32.8,16,2.13
28-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,9.8,0.343,9.8,20.8,17.2,13,82,7.3,27.7,137,1.75
28-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,6.8,0.25,6.8,29.5,20.5,6,61,19.9,47.5,97,5.78
28-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,5.9,0.377,5.9,19.3,14,15,73,7.5,42.8,231,1.38
29-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.1,0.279,3.1,22.8,18.8,14,80,7.8,27.7,246,2.13
29-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,15.1,0.294,15.1,27.4,21.8,8,74,16.8,43.2,146,10.94
29-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,2.7,0.295,2.7,27.7,20.4,5,66,18.1,39.6,115,0.03
29-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.8,0.403,1.8,23.7,18,8,75,11,40,240,10.91
29-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,11.4,0.263,11.4,27.6,21,11,69,14.2,33.1,95,0.87
29-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.7,0.308,0.7,26.8,21,4,73,6.9,31.3,44,0.19
29-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,8.7,0.328,8.7,24.9,23,13,89,7.3,19.4,35,2.37
29-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.7,0.352,3.7,20.3,17.7,11,87,6.1,25.9,150,2.25
29-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.9,0.257,0.9,27.2,20.9,2,71,13.3,38.9,98,5.81
29-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,24.7,0.38,24.7,19.7,15.7,21,80,8.7,45.4,244,1.38
30-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,4.9,0.281,4.9,21.7,18.8,13,85,8.7,27,35,2.37
30-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,13.7,0.315,13.7,27.2,22,10,76,20.7,43.2,108,10.97
30-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,3,0.298,3,26.9,21.6,7,75,12.9,42.1,70,0.03
30-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,29.1,0.405,29.1,23.4,17.6,14,74,7.6,27.7,210,10.91
30-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,9.1,0.305,9.1,26.6,22.4,10,80,10.9,26.3,38,0.85
30-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,7.4,0.304,7.4,26.5,21.2,11,77,9.4,31.3,43,0.19
30-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,7.5,0.334,7.5,25,21.9,9,84,7.3,23.4,38,2.66
30-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,5.8,0.354,5.8,20.1,17.2,12,85,12.1,46.8,141,1.28
30-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,4.6,0.258,4.6,26.3,22,7,79,10.4,27,32,5.93
30-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,30.3,0.399,30.3,18,15.9,24,87,5,34.9,275,1.44
31-05-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.3,0.28,3.3,23.6,19.1,7,79,9.3,32,224,2.4
31-05-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.308,0,29.4,21.8,0,67,7.8,21.2,52,10.91
31-05-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,8.9,0.31,8.9,26.3,22.2,6,80,14.3,38.9,354,0.03
31-05-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,7.6,0.417,7.6,22.1,20.1,8,89,6.5,22.7,236,11.02
31-05-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0.309,0,29.3,21.7,0,65,8.5,24.5,41,0.85
31-05-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,9.8,0.315,9.8,25.6,22.4,8,84,10.7,33.5,33,0.19
31-05-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.1,0.329,0.1,28.3,20.6,1,65,14.4,29.2,311,2.44
31-05-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,2.3,0.354,2.3,21.3,17.3,9,80,9.2,27.7,149,2.72
31-05-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2.6,0.263,2.6,27,22.1,6,76,12.1,36.4,52,7.43
31-05-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,16,0.405,16,20.4,15.4,23,75,8.8,44.3,229,1.75
01-06-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.8,0.279,0.8,24.5,18.4,4,72,11.2,37.4,171,2.5
01-06-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.305,0,30.7,20.7,0,57,7.9,21.6,294,11.05
01-06-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.6,0.305,0.6,28.5,21.9,2,69,12,27,299,0.03
01-06-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.9,0.42,1.9,23.9,17.5,4,70,6.1,22.3,278,11.56
01-06-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0.306,0,29.9,21.5,0,63,8.6,24.8,35,0.85
01-06-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.6,0.311,0.6,27.5,20,2,66,10.1,33.1,35,0.34
01-06-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.328,0,28.5,20,0,61,6.8,15.8,54,2.56
01-06-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.7,0.354,3.7,22.2,18.2,4,80,8.5,26.3,114,1.69
01-06-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2.1,0.272,2.1,29,20.8,5,63,10.3,28.4,322,8.89
01-06-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,31,0.411,31,20.7,16.5,24,78,10.5,49.7,228,1.84
02-06-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.7,0.275,0.7,25.5,18.4,4,67,11.1,37.1,239,2.53
02-06-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.3,0,31.2,21.6,0,58,12.9,30.6,277,10.51
02-06-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.297,0,30.6,21.4,0,60,9.9,20.5,267,0.03
02-06-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.3,0.426,1.3,25,17.1,8,66,7,26.6,80,11.97
02-06-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0.3,0,30.7,21.9,0,61,12,29.2,319,0.69
02-06-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.303,0,29.5,20.3,0,61,11.4,34.2,324,0.28
02-06-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.326,0,29.7,20.6,0,59,6.9,18.4,240,2.37
02-06-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,1.2,0.351,1.2,22.9,18.9,5,80,9.3,27,265,0.56
02-06-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,1.9,0.266,1.9,30,20.7,3,59,11.1,27.4,327,8.68
02-06-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,18.5,0.414,18.5,20.3,15.1,24,74,11.1,48.6,228,1.62
03-06-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1,0.267,1,25.4,18.8,6,70,9.7,33.5,192,2.6
03-06-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.283,0,31.7,21.5,0,57,15.3,34.6,284,10.32
03-06-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.7,0.278,0.7,30.9,21.1,2,57,25.3,54.4,246,0.03
03-06-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,2.1,0.423,2.1,26.3,18.4,3,66,9.3,30.2,141,12.03
03-06-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.1,0.283,0.1,30.6,21.3,1,59,15.3,37.1,318,0.63
03-06-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.4,0.288,0.4,29.7,20.7,1,61,9.6,43.2,199,0.25
03-06-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.315,0,30,21.2,0,60,13.9,30.2,285,2.31
03-06-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,1.4,0.349,1.4,23.2,18.1,3,75,7.1,25.6,310,0.5
03-06-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,1.5,0.255,1.5,30.3,20.8,3,58,11.2,37.8,337,10.51
03-06-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,12.8,0.411,12.8,20.6,14.5,16,71,10.3,49.3,223,1.65
04-06-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.5,0.265,1.5,25,19.3,6,73,9.7,36,206,2.37
04-06-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.4,0.286,0.4,31.3,23,3,64,14,33.5,216,10.25
04-06-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.281,0,32,21,0,55,13.8,28.8,160,0.03
04-06-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,8.6,0.423,8.6,25.9,19.8,11,73,9.7,32.8,175,11.94
04-06-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.5,0.289,0.5,29.5,22.9,4,70,10.4,31.7,43,0.56
04-06-2026,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,1.8,0.287,1.8,30,21.7,4,66,12.9,39.6,330,0.25
04-06-2026,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.31,0,30.3,21.7,0,62,6.3,17.6,6,2.22
04-06-2026,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.2,0.344,3.2,23.3,18.6,9,76,8.9,28.1,342,0.59
04-06-2026,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,1,0.263,1,31.1,21.3,6,58,10.7,30.2,356,9.99
04-06-2026,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,4.2,0.408,4.2,21.5,15.3,14,71,10.5,50.8,225,1.62
05-06-2026,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.8,0.261,3.8,25.5,20.1,5,75,9.2,29.9,197,2.37
05-06-2026,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,2.9,0.279,2.9,29.8,24,6,73,14,31.3,107,10.17
05-06-2026,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.5,0.286,0.5,31.2,22,3,60,16.6,31,306,0.03
05-06-2026,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,10,0.431,10,25.1,21.2,12,81,8.3,30.2,147,11.91
05-06-2026,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,7.1,0.284,7.1,28.1,24.7,11,83,10.1,26.3,103,0.53
